Source	Target	Type	Weight	Val
46	79	Undirected	9.0	8744846
46	81	Undirected	3.0	1303385
46	82	Undirected	6.0	1826094
46	84	Undirected	1.0	342997
46	89	Undirected	9.0	1221602
46	92	Undirected	4.0	1555759
46	96	Undirected	7.0	3130648
46	99	Undirected	6.0	1412204
46	107	Undirected	6.0	1181894
46	114	Undirected	3.0	1777160
46	123	Undirected	4.0	476372
46	130	Undirected	3.0	692988
46	138	Undirected	3.0	1303385
46	142	Undirected	8.0	1186596
46	150	Undirected	9.0	1463770
46	151	Undirected	3.0	1303385
46	165	Undirected	3.0	1303385
46	166	Undirected	5.0	7601570
46	167	Undirected	5.0	5569405
46	176	Undirected	5.0	1119149
46	195	Undirected	3.0	1303385
46	196	Undirected	5.0	1652653
46	209	Undirected	3.0	722085
46	211	Undirected	3.0	1303385
47	53	Undirected	17.0	14432634
47	63	Undirected	5.0	2166216
47	65	Undirected	4.0	1252991
47	71	Undirected	16.0	4467915
47	78	Undirected	2.0	4336695
47	82	Undirected	2.0	436982
47	89	Undirected	5.0	965009
47	90	Undirected	2.0	1146354
47	93	Undirected	10.0	923467
47	97	Undirected	11.0	11287716
47	106	Undirected	6.0	6427578
47	107	Undirected	10.0	4237503
47	114	Undirected	9.0	3614087
47	115	Undirected	11.0	1673467
47	117	Undirected	5.0	7638857
47	123	Undirected	61.0	25892953
47	124	Undirected	33.0	11465683
47	125	Undirected	32.0	10421335
47	138	Undirected	4.0	635985
47	140	Undirected	15.0	5857090
47	142	Undirected	10.0	2511398
47	148	Undirected	12.0	2161625
47	154	Undirected	5.0	2643062
47	157	Undirected	23.0	5342091
47	164	Undirected	1.0	371708
47	177	Undirected	1.0	61558
47	178	Undirected	18.0	3335790
47	181	Undirected	2.0	343276
47	183	Undirected	6.0	1125258
47	190	Undirected	6.0	6427578
47	194	Undirected	27.0	14260255
47	200	Undirected	5.0	700385
48	53	Undirected	4.0	1059614
48	56	Undirected	5.0	5854063
48	82	Undirected	3.0	1867547
48	88	Undirected	1.0	142910
48	93	Undirected	15.0	3051852
48	106	Undirected	4.0	1467772
48	116	Undirected	2.0	605646
48	127	Undirected	2.0	1051192
48	134	Undirected	3.0	1359921
48	145	Undirected	5.0	5122386
48	146	Undirected	23.0	3688342
48	148	Undirected	27.0	5171606
48	150	Undirected	5.0	1679197
48	166	Undirected	3.0	2093531
48	190	Undirected	9.0	3760577
48	195	Undirected	3.0	2115978
48	198	Undirected	12.0	7272006
48	199	Undirected	10.0	8867703
48	210	Undirected	2.0	1377701
