Source	Target	Type	Weight	Val
110	115	Undirected	1.0	3489111
110	124	Undirected	2.0	1015702
110	126	Undirected	2.0	4846056
110	138	Undirected	3.0	6126032
110	145	Undirected	2.0	11686638
110	146	Undirected	11.0	17224911
110	152	Undirected	21.0	40036761
110	172	Undirected	2.0	7455498
110	174	Undirected	2.0	11999846
110	182	Undirected	5.0	7990689
110	190	Undirected	3.0	5667696
110	195	Undirected	3.0	1942868
110	200	Undirected	8.0	11558517
110	208	Undirected	1.0	342884
110	217	Undirected	1.0	3910923
111	6	Undirected	7.0	10573100
111	21	Undirected	2.0	8830948
111	35	Undirected	1.0	789800
111	36	Undirected	3.0	1158523
111	45	Undirected	3.0	1789626
111	71	Undirected	1.0	376994
111	79	Undirected	1.0	629902
111	86	Undirected	1.0	1656509
111	98	Undirected	3.0	1987555
111	108	Undirected	2.0	2169555
111	130	Undirected	1.0	1363268
111	132	Undirected	5.0	5091670
111	138	Undirected	4.0	11863253
111	152	Undirected	1.0	492065
111	160	Undirected	3.0	1681777
111	189	Undirected	1.0	97812
111	190	Undirected	6.0	6555497
111	215	Undirected	2.0	8830948
112	57	Undirected	2.0	855720
112	92	Undirected	2.0	855720
112	113	Undirected	1.0	4956495
113	63	Undirected	1.0	4956495
114	14	Undirected	1.0	1975496
114	152	Undirected	1.0	1975496
115	110	Undirected	1.0	3489111
116	107	Undirected	1.0	662804
117	38	Undirected	1.0	1415336
118	22	Undirected	1.0	652829
118	26	Undirected	2.0	4595236
118	71	Undirected	1.0	4942312
118	81	Undirected	2.0	11652122
118	131	Undirected	1.0	970063
118	132	Undirected	2.0	8666093
118	160	Undirected	8.0	19780701
118	162	Undirected	3.0	24582364
118	184	Undirected	2.0	5575897
119	35	Undirected	1.0	1227972
119	44	Undirected	3.0	2910353
119	98	Undirected	2.0	7066482
119	118	Undirected	2.0	2747913
119	170	Undirected	1.0	2050049
119	184	Undirected	4.0	12862595
119	206	Undirected	2.0	1145264
120	5	Undirected	14.0	4407130
120	56	Undirected	8.0	9468288
120	135	Undirected	4.0	8868828
120	136	Undirected	6.0	1502792
120	155	Undirected	4.0	8868828
120	157	Undirected	4.0	599460
120	203	Undirected	6.0	10293739
122	172	Undirected	1.0	4000602
123	54	Undirected	21.0	19040866
123	81	Undirected	3.0	6139445
123	129	Undirected	8.0	9999295
123	131	Undirected	4.0	2852328
123	184	Undirected	7.0	17586519
123	202	Undirected	11.0	546881
123	206	Undirected	3.0	1956906
124	76	Undirected	1.0	7516737
124	96	Undirected	1.0	316417
124	106	Undirected	1.0	3567862
124	110	Undirected	3.0	2007971
124	182	Undirected	2.0	1015702
124	203	Undirected	1.0	7516737
124	217	Undirected	1.0	3444605
124	224	Undirected	1.0	3444605
125	69	Undirected	1.0	5965328
125	110	Undirected	2.0	7900121
125	148	Undirected	3.0	1454428
126	17	Undirected	1.0	2524593
126	21	Undirected	2.0	5106457
126	43	Undirected	2.0	1056088
126	57	Undirected	3.0	9348379
126	62	Undirected	5.0	13314517
126	81	Undirected	4.0	9680518
126	87	Undirected	1.0	995080
126	107	Undirected	3.0	1386453
126	110	Undirected	2.0	2831537
126	112	Undirected	2.0	3485562
126	125	Undirected	3.0	1162151
126	127	Undirected	3.0	5907698
126	130	Undirected	8.0	26424990
126	135	Undirected	3.0	2005789
126	162	Undirected	1.0	10220725
126	185	Undirected	1.0	995080
126	190	Undirected	3.0	8367052
127	6	Undirected	1.0	132415
127	15	Undirected	2.0	6123065
127	21	Undirected	8.0	4225168
127	27	Undirected	1.0	995080
127	31	Undirected	2.0	1051651
127	61	Undirected	3.0	3212107
127	62	Undirected	6.0	7377003
127	63	Undirected	14.0	17977274
127	81	Undirected	3.0	8285625
127	85	Undirected	4.0	1075584
127	92	Undirected	2.0	376805
